realvd,sortby,direct,day,time,speed,accu,jam_percent,congest
VSGRX60,38.0,2,5,3,50.270004,0.5,0.0,0.0
VSGRX60,38.0,2,5,4,50.470505,0.45,0.0,0.0
VSGRX60,38.0,2,5,5,49.855392,0.53499997,0.0,0.0
VSGRX60,38.0,2,5,6,48.829193,0.735,0.0,0.0
VSGRX60,38.0,2,5,7,48.994984,1.3900001,0.0,0.0
VSGRX60,38.0,2,5,8,48.48024,2.19,0.0488,0.0
VSGRX60,38.0,2,5,9,48.546017,3.005,0.0244,0.0
VSGRX60,38.0,2,5,10,47.825844,4.045,0.122,0.0
VSGRX60,38.0,2,5,11,46.3301,5.375,0.6585,0.0563
VSGRX60,38.0,2,5,12,43.29421,7.925,0.9756,0.2706
VSGRX60,38.0,2,5,13,45.08242,5.7200003,0.9512,0.1219
VSGRX60,38.0,2,5,14,45.192142,5.41,0.9756,0.1072
VSGRX60,38.0,2,5,15,42.29594,8.355,0.9756,0.328
VSGRX60,38.0,2,5,16,41.90455,8.45,0.9756,0.3482
VSGRX60,38.0,2,5,17,43.971542,6.8,0.9756,0.205
VSGRX60,38.0,2,5,18,42.885445,7.9049997,0.9756,0.2878
VSGRX60,38.0,2,5,19,43.008198,6.88,0.9756,0.2497
VSGRX60,38.0,2,5,20,46.355232,4.25,0.561,0.0
VSGRX60,38.0,2,5,21,46.673134,3.49,0.122,0.0
VSGRX60,38.0,2,5,22,46.36918,4.15,0.4634,0.0
VSGRX60,38.0,2,5,23,48.329205,2.49,0.0,0.0
VSGRX60,38.0,2,6,0,49.32698,1.25,0.0,0.0
VSGRX60,38.0,2,6,1,50.029545,0.94,0.0,0.0
VSGRX60,38.0,2,6,2,50.28558,0.655,0.0,0.0
VSGRX60,38.0,2,6,3,50.507145,0.39499998,0.0,0.0
VSGRX60,38.0,2,6,4,50.227867,0.43,0.0,0.0
VSGRX60,38.0,2,6,5,50.44676,0.475,0.0,0.0
VSGRX60,38.0,2,6,6,48.760822,0.645,0.0,0.0
VSGRX60,38.0,2,6,7,49.315002,1.11,0.0,0.0
VSGRX60,38.0,2,6,8,49.278645,1.54,0.0,0.0
VSGRX60,38.0,2,6,9,48.555786,2.1599998,0.0,0.0
VSGRX60,38.0,2,6,10,48.21859,3.11,0.0,0.0
VSGRX60,38.0,2,6,11,46.589405,4.8999996,0.2195,0.0
VSGRX60,38.0,2,6,12,46.26998,5.75,0.9756,0.0709
VSGRX60,38.0,2,6,13,47.031223,4.5,0.8049,0.0
VSGRX60,38.0,2,6,14,45.917744,5.965,0.9268,0.0932
VSGRX60,38.0,2,6,15,43.598335,7.145,1.0,0.2324
VSGRX60,38.0,2,6,16,45.16438,6.025,1.0,0.1281
VSGRX60,38.0,2,6,17,43.505463,6.4350004,1.0,0.2137
VSGRX60,38.0,2,6,18,43.57311,7.4500003,1.0,0.2432
VSGRX60,38.0,2,6,19,46.35849,4.54,0.9512,0.0
VSGRX60,38.0,2,6,20,46.267467,4.0,0.3171,0.0
VSGRX60,38.0,2,6,21,47.090145,3.475,0.122,0.0
VSGRX60,38.0,2,6,22,46.846153,3.56,0.0976,0.0
VSGRX60,38.0,2,6,23,47.926968,2.35,0.0,0.0
VSGRX60,38.0,2,0,0,49.70772,1.26,0.0,0.0
VSGRX60,38.0,2,0,1,49.92422,0.88,0.0,0.0
VSGRX60,38.0,2,0,2,49.741318,0.625,0.0,0.0
VSGRX60,38.0,2,0,3,50.197376,0.425,0.0,0.0
VSGRX60,38.0,2,0,4,50.198727,0.325,0.0,0.0
VSGRX60,38.0,2,0,5,50.28,0.36,0.0,0.0
VSGRX60,38.0,2,0,6,49.65055,0.635,0.0,0.0
VSGRX60,38.0,2,0,7,49.394913,1.04,0.0,0.0
VSGRX60,38.0,2,0,8,48.955982,1.715,0.8537,0.0
VSGRX60,38.0,2,0,9,49.032814,1.81,0.3902,0.0
VSGRX60,38.0,2,0,10,48.138042,2.8000002,0.7317,0.0
VSGRX60,38.0,2,0,11,47.352543,3.6750002,0.4146,0.0
VSGRX60,38.0,2,0,12,46.959652,4.675,0.9024,0.0
VSGRX60,38.0,2,0,13,46.071754,5.2650003,0.8049,0.0641
VSGRX60,38.0,2,0,14,45.766037,5.7250004,0.878,0.0922
VSGRX60,38.0,2,0,15,44.4539,6.53,1.0,0.1753
VSGRX60,38.0,2,0,16,42.407207,7.5150003,1.0,0.2963
VSGRX60,38.0,2,0,17,42.533943,7.6949997,0.9756,0.2965
VSGRX60,38.0,2,0,18,42.793404,7.475,0.9756,0.2781
VSGRX60,38.0,2,0,19,44.206184,5.925,0.9756,0.1668
VSGRX60,38.0,2,0,20,46.072453,4.24,0.9268,0.0
VSGRX60,38.0,2,0,21,46.202682,4.11,0.0488,0.0
VSGRX60,38.0,2,0,22,47.274902,3.585,0.0,0.0
VSGRX60,38.0,2,0,23,48.215458,2.15,0.0,0.0
VSGRX60,38.0,2,1,0,49.342583,1.1949999,0.0,0.0
VSGRX60,38.0,2,1,1,49.78378,0.915,0.0,0.0
VSGRX60,38.0,2,1,2,50.632973,0.57500005,0.0,0.0
VSGRX60,38.0,2,1,3,50.280632,0.5,0.0,0.0
VSGRX60,38.0,2,1,4,50.21763,0.525,0.0,0.0
VSGRX60,38.0,2,1,5,49.979313,0.48499998,0.0,0.0
VSGRX60,38.0,2,1,6,48.89536,0.615,0.0,0.0
VSGRX60,38.0,2,1,7,48.624268,1.175,0.0,0.0
VSGRX60,38.0,2,1,8,48.77484,1.9449999,0.9268,0.0
VSGRX60,38.0,2,1,9,49.017853,2.21,0.5366,0.0
VSGRX60,38.0,2,1,10,48.468605,3.35,0.7805,0.0
VSGRX60,38.0,2,1,11,46.484318,4.875,0.7561,0.0
VSGRX60,38.0,2,1,12,44.991657,6.6499996,0.9512,0.1556
VSGRX60,38.0,2,1,13,46.26278,5.5950003,0.9024,0.0663
VSGRX60,38.0,2,1,14,44.99984,6.0,0.9512,0.1345
VSGRX60,38.0,2,1,15,42.401695,8.15,0.9756,0.3168
VSGRX60,38.0,2,1,16,41.793262,8.585,0.9756,0.3574
VSGRX60,38.0,2,1,17,43.225605,7.7700005,0.9512,0.2687
VSGRX60,38.0,2,1,18,43.943638,6.425,0.9756,0.1943
VSGRX60,38.0,2,1,19,45.197712,4.91,0.9512,0.0
VSGRX60,38.0,2,1,20,46.578426,3.94,0.9268,0.0
VSGRX60,38.0,2,1,21,46.750145,3.54,0.0732,0.0
VSGRX60,38.0,2,1,22,47.28799,3.295,0.0,0.0
VSGRX60,38.0,2,1,23,48.5287,1.885,0.0,0.0
VSGRX60,38.0,2,2,0,49.398636,0.96500003,0.0,0.0
VSGRX60,38.0,2,2,1,49.86397,0.71500003,0.0,0.0
VSGRX60,38.0,2,2,2,50.258823,0.51,0.0,0.0
VSGRX60,38.0,2,2,3,50.41174,0.33499998,0.0,0.0
VSGRX60,38.0,2,2,4,49.0925,0.23,0.0,0.0
VSGRX60,38.0,2,2,5,49.947144,0.39999998,0.0,0.0
VSGRX60,38.0,2,2,6,48.92937,0.675,0.0,0.0
VSGRX60,38.0,2,2,7,47.37375,1.2,0.0,0.0
VSGRX60,38.0,2,2,8,46.1764900526,6.97631582368,0.9024,0.1142
VSGRX60,38.0,2,2,9,48.8815,4.94,0.6341,0.0
VSGRX60,38.0,2,2,10,46.570877,5.69,0.9512,0.0558
VSGRX60,38.0,2,2,11,45.889393,5.755,0.8537,0.0877
VSGRX60,38.0,2,2,12,44.885674,6.95,0.9512,0.1698
VSGRX60,38.0,2,2,13,45.208183,5.755,0.9756,0.1175
VSGRX60,38.0,2,2,14,46.01081,6.385,0.9512,0.1026
VSGRX60,38.0,2,2,15,45.642086,6.2200003,1.0,0.1134
VSGRX60,38.0,2,2,16,45.348804,6.5150003,0.9756,0.1357
VSGRX60,38.0,2,2,17,44.38679,6.7250004,1.0,0.1845
VSGRX60,38.0,2,2,18,43.035713,8.34,1.0,0.2952
VSGRX60,38.0,2,2,19,38.98864,9.215,0.9756,0.5002
VSGRX60,38.0,2,2,20,45.47497,6.15,0.9512,0.1185
VSGRX60,38.0,2,2,21,46.784443,4.44,0.0732,0.0
VSGRX60,38.0,2,2,22,47.31068,3.375,0.0,0.0
VSGRX60,38.0,2,2,23,48.288223,2.225,0.0,0.0
VSGRX60,38.0,2,3,0,49.95446,1.075,0.0,0.0
VSGRX60,38.0,2,3,1,50.25359,0.75,0.0,0.0
VSGRX60,38.0,2,3,2,50.578316,0.635,0.0,0.0
VSGRX60,38.0,2,3,3,51.14685,0.38,0.0,0.0
VSGRX60,38.0,2,3,4,50.125,0.385,0.0,0.0
VSGRX60,38.0,2,3,5,49.829563,0.285,0.0,0.0
VSGRX60,38.0,2,3,6,49.253334,0.55,0.0,0.0
VSGRX60,38.0,2,3,7,48.687542,1.905,0.0,0.0
VSGRX60,38.0,2,3,8,44.0224,6.275,0.9024,0.186
VSGRX60,38.0,2,3,9,47.00433,5.71,0.7073,0.0375
VSGRX60,38.0,2,3,10,43.455933,8.264999,0.9024,0.2744
VSGRX60,38.0,2,3,11,45.546394,6.835,0.8537,0.1373
VSGRX60,38.0,2,3,12,44.794853,7.625,1.0,0.1954
VSGRX60,38.0,2,3,13,44.802162,6.54,0.9512,0.1604
VSGRX60,38.0,2,3,14,45.2136,6.9849997,0.9268,0.1566
VSGRX60,38.0,2,3,15,44.792946,8.01,1.0,0.2078
VSGRX60,38.0,2,3,16,44.045414,6.63,1.0,0.1964
VSGRX60,38.0,2,3,17,44.40569,7.8500004,1.0,0.2196
VSGRX60,38.0,2,3,18,43.07014,8.335,1.0,0.2935
VSGRX60,38.0,2,3,19,42.043533,8.99,0.9756,0.3594
VSGRX60,38.0,2,3,20,44.500217,6.175,0.9756,0.1619
VSGRX60,38.0,2,3,21,46.825314,4.4700003,0.0488,0.0
VSGRX60,38.0,2,3,22,47.391106,3.635,0.0488,0.0
VSGRX60,38.0,2,3,23,48.608707,2.185,0.0,0.0
VSGRX60,39.0,1,4,0,47.91575,1.6750001,0.0,0.0
VSGRX60,39.0,1,4,1,48.2595,1.165,0.0,0.0
VSGRX60,39.0,1,4,2,47.772408,0.93,0.0,0.0
VSGRX60,39.0,1,4,3,48.902134,0.635,0.0,0.0
VSGRX60,39.0,1,4,4,49.239056,0.515,0.0,0.0
VSGRX60,39.0,1,4,5,47.68391,0.56,0.0,0.0
VSGRX60,39.0,1,4,6,47.574,0.76,0.0,0.0
VSGRX60,39.0,1,4,7,47.850502,1.6700001,0.0,0.0
VSGRX60,39.0,1,4,8,47.116646,4.675,0.0,0.0
VSGRX60,39.0,1,4,9,47.57178,5.135,0.5366,0.0674
VSGRX60,39.0,1,4,10,46.547276,5.685,0.3415,0.1388
VSGRX60,39.0,1,4,11,46.458717,5.985,0.1951,0.158
VSGRX60,39.0,1,4,12,46.330647,6.075,0.2195,0.168
VSGRX60,39.0,1,4,13,46.10595,5.61,0.2927,0.1535
VSGRX60,39.0,1,4,14,46.660526,5.965,0.2683,0.1485
VSGRX60,39.0,1,4,15,45.961884,6.575,0.6585,0.2093
VSGRX60,39.0,1,4,16,46.167168,6.6400003,0.4146,0.204
VSGRX60,39.0,1,4,17,45.300102,7.4350004,0.5854,0.2814
VSGRX60,39.0,1,4,18,41.571323,8.860001,0.8049,0.5116
VSGRX60,39.0,1,4,19,41.390217,8.879999,0.9268,0.5203
VSGRX60,39.0,1,4,20,45.76717,5.9,0.7073,0.1826
VSGRX60,39.0,1,4,21,46.135586,5.3199997,0.439,0.1373
VSGRX60,39.0,1,4,22,46.933357,5.25,0.2927,0.1001
VSGRX60,39.0,1,4,23,47.511135,3.46,0.122,0.0
VSGRX60,39.0,1,5,0,48.191017,2.06,0.0,0.0
VSGRX60,39.0,1,5,1,48.384796,1.5,0.0,0.0
VSGRX60,39.0,1,5,2,49.366142,1.115,0.0,0.0
VSGRX60,39.0,1,5,3,48.86875,0.74,0.0,0.0
VSGRX60,39.0,1,5,4,49.05634,0.61,0.0,0.0
VSGRX60,39.0,1,5,5,49.579845,0.65,0.0,0.0
VSGRX60,39.0,1,5,6,48.77386,0.965,0.0,0.0
VSGRX60,39.0,1,5,7,48.3485,1.415,0.0,0.0
VSGRX60,39.0,1,5,8,49.270348,1.865,0.0,0.0
VSGRX60,39.0,1,5,9,48.92361,2.3899999,0.0,0.0
VSGRX60,39.0,1,5,10,48.34643,3.3249998,0.0,0.0
VSGRX60,39.0,1,5,11,48.700035,3.3249998,0.0,0.0
VSGRX60,39.0,1,5,12,48.33246,4.245,0.0,0.0
VSGRX60,39.0,1,5,13,48.355667,3.875,0.0,0.0
VSGRX60,39.0,1,5,14,48.489037,4.01,0.0244,0.0
VSGRX60,39.0,1,5,15,48.236496,4.17,0.122,0.0
VSGRX60,39.0,1,5,16,47.901684,4.6099997,0.5122,0.0
VSGRX60,39.0,1,5,17,47.911457,4.415,0.2683,0.0
VSGRX60,39.0,1,5,18,47.445675,4.94,0.4146,0.0
VSGRX60,39.0,1,5,19,47.330482,4.76,0.1463,0.0
VSGRX60,39.0,1,5,20,47.396202,3.85,0.0244,0.0
VSGRX60,39.0,1,5,21,47.492798,4.325,0.0,0.0
VSGRX60,39.0,1,5,22,47.77267,3.8850002,0.3171,0.0
VSGRX60,39.0,1,5,23,48.370754,2.4,0.0488,0.0
VSGRX60,39.0,1,6,0,48.757027,1.605,0.0,0.0
VSGRX60,39.0,1,6,1,48.857094,1.15,0.0,0.0
VSGRX60,39.0,1,6,2,49.308933,0.74,0.0244,0.0
VSGRX60,39.0,1,6,3,48.616394,0.66,0.0,0.0
VSGRX60,39.0,1,6,4,49.215717,0.5,0.0,0.0
VSGRX60,39.0,1,6,5,48.340385,0.62,0.0,0.0
VSGRX60,39.0,1,6,6,48.650692,0.765,0.0,0.0
VSGRX60,39.0,1,6,7,48.802723,1.045,0.0,0.0
VSGRX60,39.0,1,6,8,48.854538,1.56,0.0,0.0
VSGRX60,39.0,1,6,9,49.221573,1.99,0.0,0.0
VSGRX60,39.0,1,6,10,48.496166,2.775,0.0244,0.0
VSGRX60,39.0,1,6,11,48.61552,3.1750002,0.0,0.0
VSGRX60,39.0,1,6,12,48.374317,3.365,0.0,0.0
VSGRX60,39.0,1,6,13,48.707493,3.025,0.0,0.0
VSGRX60,39.0,1,6,14,48.593674,3.595,0.0,0.0
VSGRX60,39.0,1,6,15,47.37406,4.6,0.0488,0.0
VSGRX60,39.0,1,6,16,47.511684,4.55,0.2439,0.0
VSGRX60,39.0,1,6,17,48.288387,4.125,0.0732,0.0
VSGRX60,39.0,1,6,18,48.208168,3.8000002,0.1463,0.0
VSGRX60,39.0,1,6,19,47.852776,4.27,0.0488,0.0
VSGRX60,39.0,1,6,20,47.812874,3.5500002,0.0,0.0
VSGRX60,39.0,1,6,21,47.778423,3.585,0.0,0.0
VSGRX60,39.0,1,6,22,48.111206,3.7350001,0.0244,0.0
VSGRX60,39.0,1,6,23,48.079533,2.365,0.0,0.0
VSGRX60,39.0,1,0,0,48.806618,1.54,0.0,0.0
VSGRX60,39.0,1,0,1,48.569733,0.96000004,0.0,0.0
VSGRX60,39.0,1,0,2,49.186825,0.615,0.0,0.0
VSGRX60,39.0,1,0,3,49.473545,0.6,0.0,0.0
VSGRX60,39.0,1,0,4,49.82875,0.39,0.0,0.0
VSGRX60,39.0,1,0,5,49.36707,0.59000003,0.0,0.0
VSGRX60,39.0,1,0,6,49.130455,0.565,0.0,0.0
VSGRX60,39.0,1,0,7,49.168663,1.1,0.0,0.0
VSGRX60,39.0,1,0,8,49.98796,1.3,0.0732,0.0
VSGRX60,39.0,1,0,9,49.020927,1.575,0.6585,0.0
VSGRX60,39.0,1,0,10,48.78239,2.625,0.2927,0.0
VSGRX60,39.0,1,0,11,48.68957,2.85,0.122,0.0
VSGRX60,39.0,1,0,12,48.6497,2.835,0.0244,0.0
VSGRX60,39.0,1,0,13,48.520847,2.9850001,0.0732,0.0
VSGRX60,39.0,1,0,14,48.31285,3.325,0.0976,0.0
VSGRX60,39.0,1,0,15,47.942116,4.2,0.1951,0.0
VSGRX60,39.0,1,0,16,47.73042,4.285,0.1707,0.0
VSGRX60,39.0,1,0,17,47.332165,4.75,0.1951,0.0
VSGRX60,39.0,1,0,18,47.443928,4.375,0.6585,0.0
VSGRX60,39.0,1,0,19,47.01196,4.48,0.8049,0.0
VSGRX60,39.0,1,0,20,47.338535,3.84,0.6341,0.0
VSGRX60,39.0,1,0,21,47.32536,3.635,0.122,0.0
VSGRX60,39.0,1,0,22,47.84622,3.68,0.0,0.0
VSGRX60,39.0,1,0,23,48.097557,2.29,0.0,0.0
VSGRX60,39.0,1,1,0,48.27646,1.5350001,0.0,0.0
VSGRX60,39.0,1,1,1,48.759003,1.13,0.0,0.0
VSGRX60,39.0,1,1,2,48.920273,0.83500004,0.0,0.0
VSGRX60,39.0,1,1,3,47.792103,0.73999995,0.0,0.0
VSGRX60,39.0,1,1,4,49.114002,0.455,0.0,0.0
VSGRX60,39.0,1,1,5,49.23714,0.49,0.0,0.0
VSGRX60,39.0,1,1,6,48.649,0.635,0.0,0.0
VSGRX60,39.0,1,1,7,48.998775,0.94,0.0,0.0
VSGRX60,39.0,1,1,8,49.506123,1.18,0.0488,0.0
VSGRX60,39.0,1,1,9,49.792187,1.585,0.7073,0.0
VSGRX60,39.0,1,1,10,49.119102,2.2849998,0.439,0.0
VSGRX60,39.0,1,1,11,48.79147,2.88,0.0732,0.0
VSGRX60,39.0,1,1,12,48.31829,3.325,0.0488,0.0
VSGRX60,39.0,1,1,13,48.138878,3.375,0.0732,0.0
VSGRX60,39.0,1,1,14,48.014374,3.89,0.2195,0.0
VSGRX60,39.0,1,1,15,47.91954,4.6800003,0.3659,0.0
VSGRX60,39.0,1,1,16,48.194164,4.425,0.2683,0.0
VSGRX60,39.0,1,1,17,48.29248,4.325,0.3659,0.0
VSGRX60,39.0,1,1,18,47.542397,5.025,0.8049,0.0629
VSGRX60,39.0,1,1,19,46.926678,5.075,0.9512,0.0914
VSGRX60,39.0,1,1,20,47.20598,4.4049997,0.5854,0.0
VSGRX60,39.0,1,1,21,47.541546,4.125,0.122,0.0
VSGRX60,39.0,1,1,22,47.504368,3.5349998,0.0,0.0
VSGRX60,39.0,1,1,23,48.177845,2.35,0.0,0.0
VSGRX60,39.0,1,2,0,48.44699,1.325,0.0,0.0
VSGRX60,39.0,1,2,1,48.10333,0.75,0.0,0.0
VSGRX60,39.0,1,2,2,48.922546,0.61,0.0,0.0
VSGRX60,39.0,1,2,3,47.828953,0.53999996,0.0,0.0
VSGRX60,39.0,1,2,4,48.78219,0.415,0.0,0.0
VSGRX60,39.0,1,2,5,47.757027,0.46,0.0,0.0
VSGRX60,39.0,1,2,6,48.635704,0.775,0.0,0.0
VSGRX60,39.0,1,2,7,49.930664,0.70000005,0.0,0.0
VSGRX60,39.0,1,2,8,50.7911831579,3.66355264211,0.0,0.0
VSGRX60,39.0,1,2,9,45.2048421143,9.82,0.7561,0.4084
VSGRX60,39.0,1,2,10,43.70584,6.01,0.3171,0.2749
VSGRX60,39.0,1,2,11,47.84318,4.09,0.0732,0.0
VSGRX60,39.0,1,2,12,47.630383,4.465,0.0732,0.0
VSGRX60,39.0,1,2,13,47.56311,4.755,0.0732,0.0
VSGRX60,39.0,1,2,14,47.63733,4.74,0.1463,0.0
VSGRX60,39.0,1,2,15,47.675495,5.0,0.3415,0.0
VSGRX60,39.0,1,2,16,47.774193,4.975,0.2683,0.0
VSGRX60,39.0,1,2,17,47.35345,5.04,0.3659,0.0716
VSGRX60,39.0,1,2,18,43.950706,7.5,0.878,0.3415
VSGRX60,39.0,1,2,19,42.28982,8.610001,0.9756,0.4685
VSGRX60,39.0,1,2,20,43.863495,6.75,0.6585,0.3065
VSGRX60,39.0,1,2,21,46.08396,5.44,0.1951,0.1456
VSGRX60,39.0,1,2,22,47.652527,3.93,0.0,0.0
VSGRX60,39.0,1,2,23,48.152996,2.6100001,0.0,0.0
VSGRX60,39.0,1,3,0,48.649837,1.635,0.0,0.0
VSGRX60,39.0,1,3,1,49.23731,0.78499997,0.0,0.0
VSGRX60,39.0,1,3,2,48.722343,0.725,0.0,0.0
VSGRX60,39.0,1,3,3,48.24973,0.63,0.0,0.0
VSGRX60,39.0,1,3,4,48.085606,0.565,0.0,0.0
VSGRX60,39.0,1,3,5,48.366177,0.44,0.0,0.0
VSGRX60,39.0,1,3,6,48.632,0.71000004,0.0,0.0
VSGRX60,39.0,1,3,7,48.53505,1.49,0.0,0.0
VSGRX60,39.0,1,3,8,47.55355,4.3,0.0244,0.0
VSGRX60,39.0,1,3,9,46.25842,5.435,0.8049,0.138
VSGRX60,39.0,1,3,10,42.305885,7.13,0.4634,0.3915
VSGRX60,39.0,1,3,11,47.62942,4.775,0.1951,0.0
VSGRX60,39.0,1,3,12,46.30705,5.3500004,0.0976,0.1316
VSGRX60,39.0,1,3,13,48.06337,4.275,0.0244,0.0
VSGRX60,39.0,1,3,14,47.188564,5.49,0.2195,0.1018
VSGRX60,39.0,1,3,15,47.397602,5.55,0.3659,0.0961
VSGRX60,39.0,1,3,16,47.15037,5.115,0.2683,0.084
VSGRX60,39.0,1,3,17,46.930428,5.6000004,0.3659,0.1183
VSGRX60,39.0,1,3,18,44.647068,7.1800003,0.7805,0.2957
VSGRX60,39.0,1,3,19,41.15392,8.375,0.9512,0.5042
VSGRX60,39.0,1,3,20,45.463345,5.56,0.5366,0.1779
VSGRX60,39.0,1,3,21,47.513897,4.34,0.0488,0.0
VSGRX60,39.0,1,3,22,47.46495,4.225,0.0488,0.0
VSGRX60,39.0,1,3,23,47.875534,2.8400002,0.0,0.0
VTXQJ20,40.0,1,4,0,41.322807,2.0933332,0.0,0.0
VTXQJ20,40.0,1,4,1,41.88849,1.1833333,0.0,0.0
VTXQJ20,40.0,1,4,2,40.612526,0.96999997,0.0,0.0
VTXQJ20,40.0,1,4,3,40.93605,0.36666667,0.0,0.0
VTXQJ20,40.0,1,4,4,40.50216,0.3,0.0,0.0
VTXQJ20,40.0,1,4,5,43.061363,0.29333332,0.0,0.0
VTXQJ20,40.0,1,4,6,42.821968,0.47333336,0.0,0.0
VTXQJ20,40.0,1,4,7,42.903336,1.0100001,0.0,0.0
VTXQJ20,40.0,1,4,8,43.37569,4.8233333,0.5366,0.0
VTXQJ20,40.0,1,4,9,36.17671,18.86,0.9024,0.4646
VTXQJ20,40.0,1,4,10,40.36632,6.986666,0.9268,0.0
VTXQJ20,40.0,1,4,11,40.42436,4.4166665,0.5122,0.0
VTXQJ20,40.0,1,4,12,40.11845,4.2166667,0.2439,0.0
VTXQJ20,40.0,1,4,13,40.096497,4.56,0.122,0.0
VTXQJ20,40.0,1,4,14,38.944557,3.95,0.2927,0.0
VTXQJ20,40.0,1,4,15,38.447475,4.6566668,0.439,0.0
VTXQJ20,40.0,1,4,16,38.306572,6.4266667,0.5854,0.0
VTXQJ20,40.0,1,4,17,37.538715,5.866667,0.7805,0.0499
VTXQJ20,40.0,1,4,18,38.86354,6.5466666,0.8293,0.0
VTXQJ20,40.0,1,4,19,38.71358,10.293334,0.8293,0.0
VTXQJ20,40.0,1,4,20,39.183136,6.9833336,0.878,0.0
VTXQJ20,40.0,1,4,21,40.12013,5.76,0.878,0.0
VTXQJ20,40.0,1,4,22,38.706333,6.133333,0.878,0.0
VTXQJ20,40.0,1,4,23,39.925453,5.0166664,0.7805,0.0
VTXQJ20,40.0,1,5,0,40.779354,2.92,0.0976,0.0
VTXQJ20,40.0,1,5,1,41.049282,2.7,0.0,0.0
VTXQJ20,40.0,1,5,2,40.562424,1.2666668,0.0,0.0
VTXQJ20,40.0,1,5,3,41.60213,0.76,0.0,0.0
VTXQJ20,40.0,1,5,4,41.092922,0.46666667,0.0,0.0
VTXQJ20,40.0,1,5,5,40.894024,0.50666666,0.0,0.0
VTXQJ20,40.0,1,5,6,43.651226,0.49,0.0,0.0
VTXQJ20,40.0,1,5,7,43.93585,0.68333334,0.0,0.0
VTXQJ20,40.0,1,5,8,42.3138,1.9399999,0.0244,0.0
VTXQJ20,40.0,1,5,9,42.548233,2.8499997,0.0488,0.0
VTXQJ20,40.0,1,5,10,41.35517,4.443333,0.0976,0.0
VTXQJ20,40.0,1,5,11,40.677296,3.9066665,0.0732,0.0
VTXQJ20,40.0,1,5,12,39.36538,4.523333,0.0976,0.0
VTXQJ20,40.0,1,5,13,38.8658,4.1966667,0.1951,0.0
VTXQJ20,40.0,1,5,14,40.087856,4.43,0.1951,0.0
VTXQJ20,40.0,1,5,15,38.864212,4.7999997,0.3659,0.0
VTXQJ20,40.0,1,5,16,38.92535,3.9133332,0.7073,0.0
VTXQJ20,40.0,1,5,17,39.050415,3.6433332,0.3902,0.0
VTXQJ20,40.0,1,5,18,38.45797,4.3433332,0.7317,0.0
VTXQJ20,40.0,1,5,19,37.92666,3.7733333,0.561,0.0
VTXQJ20,40.0,1,5,20,37.850803,5.6566663,0.9024,0.0215
VTXQJ20,40.0,1,5,21,38.188744,5.2999997,0.8537,0.0
VTXQJ20,40.0,1,5,22,38.26721,5.863333,0.9512,0.0
VTXQJ20,40.0,1,5,23,39.393513,4.2466664,0.8293,0.0
VTXQJ20,40.0,1,6,0,40.954475,2.7533333,0.2195,0.0
VTXQJ20,40.0,1,6,1,41.615154,1.4866667,0.0244,0.0
VTXQJ20,40.0,1,6,2,41.12375,1.0266666,0.0244,0.0
VTXQJ20,40.0,1,6,3,40.178364,0.6933333,0.0,0.0
VTXQJ20,40.0,1,6,4,40.49394,0.47666666,0.0,0.0
VTXQJ20,40.0,1,6,5,41.484848,0.47,0.0,0.0
VTXQJ20,40.0,1,6,6,42.73409,0.4766667,0.0,0.0
VTXQJ20,40.0,1,6,7,42.573124,0.4766667,0.0,0.0
VTXQJ20,40.0,1,6,8,41.816013,1.2266666,0.0,0.0
VTXQJ20,40.0,1,6,9,42.262398,2.59,0.0,0.0
VTXQJ20,40.0,1,6,10,41.375996,3.0466664,0.0,0.0
VTXQJ20,40.0,1,6,11,40.396984,3.6733334,0.0,0.0
VTXQJ20,40.0,1,6,12,39.358475,3.8799999,0.0244,0.0
VTXQJ20,40.0,1,6,13,40.13289,3.0933332,0.0244,0.0
VTXQJ20,40.0,1,6,14,40.01943,3.1333332,0.0488,0.0
VTXQJ20,40.0,1,6,15,38.624893,4.65,0.2927,0.0
VTXQJ20,40.0,1,6,16,38.54897,3.67,0.4878,0.0
VTXQJ20,40.0,1,6,17,38.025135,4.6033335,0.2439,0.0
VTXQJ20,40.0,1,6,18,39.074146,3.5266666,0.6585,0.0
VTXQJ20,40.0,1,6,19,37.64544,4.5166664,0.4878,0.0
VTXQJ20,40.0,1,6,20,38.70055,4.6,0.8293,0.0
VTXQJ20,40.0,1,6,21,38.82313,5.5733337,0.878,0.0
VTXQJ20,40.0,1,6,22,39.512543,5.16,0.9512,0.0
VTXQJ20,40.0,1,6,23,39.30964,3.5566666,0.6098,0.0
VTXQJ20,40.0,1,0,0,41.104473,2.0433333,0.0488,0.0
VTXQJ20,40.0,1,0,1,41.622913,1.7166667,0.0,0.0
VTXQJ20,40.0,1,0,2,40.065178,0.89333326,0.0,0.0
VTXQJ20,40.0,1,0,3,41.65886,0.53999996,0.0,0.0
VTXQJ20,40.0,1,0,4,41.88761,0.37333333,0.0,0.0
VTXQJ20,40.0,1,0,5,41.516182,0.49666667,0.0,0.0
VTXQJ20,40.0,1,0,6,43.899475,0.4333333,0.0,0.0
VTXQJ20,40.0,1,0,7,41.16381,0.4766667,0.0,0.0
VTXQJ20,40.0,1,0,8,42.034172,1.02,0.439,0.0
VTXQJ20,40.0,1,0,9,42.141777,1.6766666,0.9024,0.0
VTXQJ20,40.0,1,0,10,41.721718,2.5400002,0.8537,0.0
